"activity" "subjects" "variable" "value"
"SITTING" 8 "tBodyAccMag-std()" -0.554038979266192
"SITTING" 9 "tBodyAccMag-std()" -0.553038255314792
"SITTING" 10 "tBodyAccMag-std()" -0.656213871818966
"SITTING" 11 "tBodyAccMag-std()" -0.612882270912658
"SITTING" 14 "tBodyAccMag-std()" -0.474058613408978
"SITTING" 15 "tBodyAccMag-std()" -0.79597625042735
"STANDING" 1 "tBodyAccMag-std()" -0.497096402038329
"STANDING" 2 "tBodyAccMag-std()" -0.552812545643709
"STANDING" 3 "tBodyAccMag-std()" -0.591224780306452
"STANDING" 4 "tBodyAccMag-std()" -0.705454861278261
"STANDING" 5 "tBodyAccMag-std()" -0.52162345171192
"STANDING" 6 "tBodyAccMag-std()" -0.483790606354154
"STANDING" 7 "tBodyAccMag-std()" -0.906345811915254
"WALKING" 13 "tBodyAccMag-std()" -0.550491331300347
"WALKING" 18 "tBodyAccMag-std()" -0.730271805927885
"WALKING" 21 "tBodyAccMag-std()" -0.557788646457516
"WALKING" 22 "tBodyAccMag-std()" -0.595953853592586
"WALKING" 23 "tBodyAccMag-std()" -0.56557562579215
"WALKING" 25 "tBodyAccMag-std()" -0.692448145788546
"WALKING_DOWNSTAIRS" 18 "tBodyAccMag-std()" -0.635538669641026
"WALKING_DOWNSTAIRS" 20 "tBodyAccMag-std()" -0.693939335325758
"WALKING_DOWNSTAIRS" 25 "tBodyAccMag-std()" -0.617316553302198
"WALKING_DOWNSTAIRS" 26 "tBodyAccMag-std()" -0.620355788665816
"WALKING_DOWNSTAIRS" 27 "tBodyAccMag-std()" -0.677874152031915
"WALKING_DOWNSTAIRS" 28 "tBodyAccMag-std()" -0.920540450277778
"WALKING_UPSTAIRS" 20 "tBodyAccMag-std()" -0.215592842966667
"WALKING_UPSTAIRS" 24 "tBodyAccMag-std()" -0.650862147810236
"WALKING_UPSTAIRS" 28 "tBodyAccMag-std()" -0.606197261037861
"WALKING_UPSTAIRS" 29 "tBodyAccMag-std()" -0.579067216088081
"WALKING_UPSTAIRS" 30 "tBodyAccMag-std()" -0.588158111633681
"LAYING" 10 "tGravityAccMag-mean()" -0.410425640545281
"LAYING" 12 "tGravityAccMag-mean()" -0.559586545675313
"LAYING" 13 "tGravityAccMag-mean()" -0.957516079230769
"LAYING" 15 "tGravityAccMag-mean()" -0.393700499981801
"LAYING" 16 "tGravityAccMag-mean()" -0.616131116889044
"LAYING" 17 "tGravityAccMag-mean()" -0.568367244093859
"LAYING" 19 "tGravityAccMag-mean()" -0.531507362111361
"LAYING" 21 "tGravityAccMag-mean()" -0.973348456176471
"SITTING" 4 "tGravityAccMag-mean()" -0.241791763733333
"SITTING" 7 "tGravityAccMag-mean()" -0.412083624852209
"SITTING" 8 "tGravityAccMag-mean()" -0.468522592843416
"SITTING" 9 "tGravityAccMag-mean()" -0.505183470509188
"SITTING" 10 "tGravityAccMag-mean()" -0.643787041732759
"SITTING" 11 "tGravityAccMag-mean()" -0.542825032813608
"SITTING" 14 "tGravityAccMag-mean()" -0.453262620331889
"SITTING" 15 "tGravityAccMag-mean()" -0.768194785982906
"STANDING" 1 "tGravityAccMag-mean()" -0.453632943768818
"STANDING" 2 "tGravityAccMag-mean()" -0.535281800541722
"STANDING" 3 "tGravityAccMag-mean()" -0.563140802770059
"STANDING" 4 "tGravityAccMag-mean()" -0.682546319061304
"STANDING" 5 "tGravityAccMag-mean()" -0.460866415568709
"STANDING" 6 "tGravityAccMag-mean()" -0.464770006998123
"STANDING" 7 "tGravityAccMag-mean()" -0.930089571694915
"WALKING" 13 "tGravityAccMag-mean()" -0.483315619064583
"WALKING" 18 "tGravityAccMag-mean()" -0.697312153605769
"WALKING" 21 "tGravityAccMag-mean()" -0.502629527346078
"WALKING" 22 "tGravityAccMag-mean()" -0.504099198287601
"WALKING" 23 "tGravityAccMag-mean()" -0.532754757205108
"WALKING" 25 "tGravityAccMag-mean()" -0.621457717696035
"WALKING_DOWNSTAIRS" 18 "tGravityAccMag-mean()" -0.606449350128205
"WALKING_DOWNSTAIRS" 20 "tGravityAccMag-mean()" -0.663082338813258
"WALKING_DOWNSTAIRS" 25 "tGravityAccMag-mean()" -0.535882405032967
"WALKING_DOWNSTAIRS" 26 "tGravityAccMag-mean()" -0.600932264175765
"WALKING_DOWNSTAIRS" 27 "tGravityAccMag-mean()" -0.627947737417819
"WALKING_DOWNSTAIRS" 28 "tGravityAccMag-mean()" -0.931047807777778
"WALKING_UPSTAIRS" 20 "tGravityAccMag-mean()" -0.0895043615730667
"WALKING_UPSTAIRS" 24 "tGravityAccMag-mean()" -0.620032665162467
"WALKING_UPSTAIRS" 28 "tGravityAccMag-mean()" -0.576630299640173
"WALKING_UPSTAIRS" 29 "tGravityAccMag-mean()" -0.553585593347965
"WALKING_UPSTAIRS" 30 "tGravityAccMag-mean()" -0.538131194183003
"LAYING" 10 "tGravityAccMag-std()" -0.473099669633011
"LAYING" 12 "tGravityAccMag-std()" -0.5743864944925
"LAYING" 13 "tGravityAccMag-std()" -0.942385326153846
"LAYING" 15 "tGravityAccMag-std()" -0.424716973600664
"LAYING" 16 "tGravityAccMag-std()" -0.661719690491803
"LAYING" 17 "tGravityAccMag-std()" -0.636074477703533
"LAYING" 19 "tGravityAccMag-std()" -0.599552767486306
"LAYING" 21 "tGravityAccMag-std()" -0.967418118627451
"SITTING" 4 "tGravityAccMag-std()" -0.34509942083908
"SITTING" 7 "tGravityAccMag-std()" -0.416915340874819
"SITTING" 8 "tGravityAccMag-std()" -0.554038979266192
"SITTING" 9 "tGravityAccMag-std()" -0.553038255314792
"SITTING" 10 "tGravityAccMag-std()" -0.656213871818966
"SITTING" 11 "tGravityAccMag-std()" -0.612882270912658
"SITTING" 14 "tGravityAccMag-std()" -0.474058613408978
"SITTING" 15 "tGravityAccMag-std()" -0.79597625042735
"STANDING" 1 "tGravityAccMag-std()" -0.497096402038329
"STANDING" 2 "tGravityAccMag-std()" -0.552812545643709
"STANDING" 3 "tGravityAccMag-std()" -0.591224780306452
"STANDING" 4 "tGravityAccMag-std()" -0.705454861278261
"STANDING" 5 "tGravityAccMag-std()" -0.52162345171192
"STANDING" 6 "tGravityAccMag-std()" -0.483790606354154
"STANDING" 7 "tGravityAccMag-std()" -0.906345811915254
"WALKING" 13 "tGravityAccMag-std()" -0.550491331300347
"WALKING" 18 "tGravityAccMag-std()" -0.730271805927885
"WALKING" 21 "tGravityAccMag-std()" -0.557788646457516
"WALKING" 22 "tGravityAccMag-std()" -0.595953853592586
"WALKING" 23 "tGravityAccMag-std()" -0.56557562579215
"WALKING" 25 "tGravityAccMag-std()" -0.692448145788546
"WALKING_DOWNSTAIRS" 18 "tGravityAccMag-std()" -0.635538669641026
"WALKING_DOWNSTAIRS" 20 "tGravityAccMag-std()" -0.693939335325758
"WALKING_DOWNSTAIRS" 25 "tGravityAccMag-std()" -0.617316553302198
"WALKING_DOWNSTAIRS" 26 "tGravityAccMag-std()" -0.620355788665816
"WALKING_DOWNSTAIRS" 27 "tGravityAccMag-std()" -0.677874152031915
"WALKING_DOWNSTAIRS" 28 "tGravityAccMag-std()" -0.920540450277778
"WALKING_UPSTAIRS" 20 "tGravityAccMag-std()" -0.215592842966667
"WALKING_UPSTAIRS" 24 "tGravityAccMag-std()" -0.650862147810236
"WALKING_UPSTAIRS" 28 "tGravityAccMag-std()" -0.606197261037861
"WALKING_UPSTAIRS" 29 "tGravityAccMag-std()" -0.579067216088081
"WALKING_UPSTAIRS" 30 "tGravityAccMag-std()" -0.588158111633681
"LAYING" 10 "tBodyAccJerkMag-mean()" -0.516760666466067
"LAYING" 12 "tBodyAccJerkMag-mean()" -0.6300504918575
"LAYING" 13 "tBodyAccJerkMag-mean()" -0.98520112948718
"LAYING" 15 "tBodyAccJerkMag-mean()" -0.557028503158626
"LAYING" 16 "tBodyAccJerkMag-mean()" -0.725246870486339
"LAYING" 17 "tBodyAccJerkMag-mean()" -0.696465197235054
"LAYING" 19 "tBodyAccJerkMag-mean()" -0.5762252472125
"LAYING" 21 "tBodyAccJerkMag-mean()" -0.985444707352941
"SITTING" 4 "tBodyAccJerkMag-mean()" -0.382594780214138
"SITTING" 7 "tBodyAccJerkMag-mean()" -0.539232472351526
"SITTING" 8 "tBodyAccJerkMag-mean()" -0.534248616612028
"SITTING" 9 "tBodyAccJerkMag-mean()" -0.621608245092361
"SITTING" 10 "tBodyAccJerkMag-mean()" -0.671367320412147
"SITTING" 11 "tBodyAccJerkMag-mean()" -0.679819504547468
"SITTING" 14 "tBodyAccJerkMag-mean()" -0.608973420309907
"SITTING" 15 "tBodyAccJerkMag-mean()" -0.831122100119658
"STANDING" 1 "tBodyAccJerkMag-mean()" -0.545431612066571
"STANDING" 2 "tBodyAccJerkMag-mean()" -0.58777744543543
"STANDING" 3 "tBodyAccJerkMag-mean()" -0.650182434328446
"STANDING" 4 "tBodyAccJerkMag-mean()" -0.75957880426087
"STANDING" 5 "tBodyAccJerkMag-mean()" -0.589313870006622
"STANDING" 6 "tBodyAccJerkMag-mean()" -0.551413652396923
"STANDING" 7 "tBodyAccJerkMag-mean()" -0.975565607288136
"WALKING" 13 "tBodyAccJerkMag-mean()" -0.576752933821528
"WALKING" 18 "tBodyAccJerkMag-mean()" -0.785910973269231
"WALKING" 21 "tBodyAccJerkMag-mean()" -0.609466798721895
"WALKING" 22 "tBodyAccJerkMag-mean()" -0.609772829890966
"WALKING" 23 "tBodyAccJerkMag-mean()" -0.58640067170914
"WALKING" 25 "tBodyAccJerkMag-mean()" -0.809780294185022
"WALKING_DOWNSTAIRS" 18 "tBodyAccJerkMag-mean()" -0.711229615064103
"WALKING_DOWNSTAIRS" 20 "tBodyAccJerkMag-mean()" -0.741137579134091
"WALKING_DOWNSTAIRS" 25 "tBodyAccJerkMag-mean()" -0.750599028571429
"WALKING_DOWNSTAIRS" 26 "tBodyAccJerkMag-mean()" -0.694917859209184
"WALKING_DOWNSTAIRS" 27 "tBodyAccJerkMag-mean()" -0.70180744799867
"WALKING_DOWNSTAIRS" 28 "tBodyAccJerkMag-mean()" -0.963148861111111
"WALKING_UPSTAIRS" 20 "tBodyAccJerkMag-mean()" -0.263478211031111
"WALKING_UPSTAIRS" 24 "tBodyAccJerkMag-mean()" -0.713667423769029
"WALKING_UPSTAIRS" 28 "tBodyAccJerkMag-mean()" -0.660949904982659
"WALKING_UPSTAIRS" 29 "tBodyAccJerkMag-mean()" -0.664538060484884
"WALKING_UPSTAIRS" 30 "tBodyAccJerkMag-mean()" -0.697050126998956
"LAYING" 10 "tBodyAccJerkMag-std()" -0.463717186575281
"LAYING" 12 "tBodyAccJerkMag-std()" -0.566365683597188
"LAYING" 13 "tBodyAccJerkMag-std()" -0.978163795641026
"LAYING" 15 "tBodyAccJerkMag-std()" -0.513187221172038
"LAYING" 16 "tBodyAccJerkMag-std()" -0.719647028238525
"LAYING" 17 "tBodyAccJerkMag-std()" -0.693946394750815
"LAYING" 19 "tBodyAccJerkMag-std()" -0.601918552871944
"LAYING" 21 "tBodyAccJerkMag-std()" -0.982610612843137
"SITTING" 4 "tBodyAccJerkMag-std()" -0.383932867114943
"SITTING" 7 "tBodyAccJerkMag-std()" -0.451218703495582
"SITTING" 8 "tBodyAccJerkMag-std()" -0.564471999961566
"SITTING" 9 "tBodyAccJerkMag-std()" -0.608862145384722
"SITTING" 10 "tBodyAccJerkMag-std()" -0.63003829265431
"SITTING" 11 "tBodyAccJerkMag-std()" -0.664241760370253
"SITTING" 14 "tBodyAccJerkMag-std()" -0.605144269857245
"SITTING" 15 "tBodyAccJerkMag-std()" -0.82849657982906
"STANDING" 1 "tBodyAccJerkMag-std()" -0.515922167555159
"STANDING" 2 "tBodyAccJerkMag-std()" -0.512115278415232
"STANDING" 3 "tBodyAccJerkMag-std()" -0.607658214170381
"STANDING" 4 "tBodyAccJerkMag-std()" -0.746852521913044
"STANDING" 5 "tBodyAccJerkMag-std()" -0.589031268133113
"STANDING" 6 "tBodyAccJerkMag-std()" -0.502935062310769
"STANDING" 7 "tBodyAccJerkMag-std()" -0.96981515
"WALKING" 13 "tBodyAccJerkMag-std()" -0.560426682771771
"WALKING" 18 "tBodyAccJerkMag-std()" -0.776923896471154
"WALKING" 21 "tBodyAccJerkMag-std()" -0.579222087657516
"WALKING" 22 "tBodyAccJerkMag-std()" -0.589823140414673
"WALKING" 23 "tBodyAccJerkMag-std()" -0.55872531418629
"WALKING" 25 "tBodyAccJerkMag-std()" -0.806680404889868
"WALKING_DOWNSTAIRS" 18 "tBodyAccJerkMag-std()" -0.702931367692308
"WALKING_DOWNSTAIRS" 20 "tBodyAccJerkMag-std()" -0.710880025417045
"WALKING_DOWNSTAIRS" 25 "tBodyAccJerkMag-std()" -0.747738252967033
"WALKING_DOWNSTAIRS" 26 "tBodyAccJerkMag-std()" -0.677426336392347
"WALKING_DOWNSTAIRS" 27 "tBodyAccJerkMag-std()" -0.696003354282979
"WALKING_DOWNSTAIRS" 28 "tBodyAccJerkMag-std()" -0.956959094166667
"WALKING_UPSTAIRS" 20 "tBodyAccJerkMag-std()" -0.230086201482556
"WALKING_UPSTAIRS" 24 "tBodyAccJerkMag-std()" -0.689391189346457
"WALKING_UPSTAIRS" 28 "tBodyAccJerkMag-std()" -0.659688393802601
"WALKING_UPSTAIRS" 29 "tBodyAccJerkMag-std()" -0.620472049862791
"WALKING_UPSTAIRS" 30 "tBodyAccJerkMag-std()" -0.658972148093473
"LAYING" 10 "tBodyGyroMag-mean()" -0.42720737666236
"LAYING" 12 "tBodyGyroMag-mean()" -0.63166805889875
"LAYING" 13 "tBodyGyroMag-mean()" -0.955927413846154
"LAYING" 15 "tBodyGyroMag-mean()" -0.519791478782464
"LAYING" 16 "tBodyGyroMag-mean()" -0.718168775628415
"LAYING" 17 "tBodyGyroMag-mean()" -0.676185123284103
"LAYING" 19 "tBodyGyroMag-mean()" -0.548919668132222
"LAYING" 21 "tBodyGyroMag-mean()" -0.965294193431373
"SITTING" 4 "tBodyGyroMag-mean()" -0.43332133988046
"SITTING" 7 "tBodyGyroMag-mean()" -0.501441433911647
"SITTING" 8 "tBodyGyroMag-mean()" -0.476214943826192
"SITTING" 9 "tBodyGyroMag-mean()" -0.550201866572569
"SITTING" 10 "tBodyGyroMag-mean()" -0.667000938325
"SITTING" 11 "tBodyGyroMag-mean()" -0.628367851066456
"SITTING" 14 "tBodyGyroMag-mean()" -0.416459776709257
"SITTING" 15 "tBodyGyroMag-mean()" -0.794331126068376
"STANDING" 1 "tBodyGyroMag-mean()" -0.475404785802305
"STANDING" 2 "tBodyGyroMag-mean()" -0.614771054893146
"STANDING" 3 "tBodyGyroMag-mean()" -0.643150121648094
"STANDING" 4 "tBodyGyroMag-mean()" -0.740631826869565
"STANDING" 5 "tBodyGyroMag-mean()" -0.602770284825828
"STANDING" 6 "tBodyGyroMag-mean()" -0.549494852037046
"STANDING" 7 "tBodyGyroMag-mean()" -0.921461890338983
"WALKING" 13 "tBodyGyroMag-mean()" -0.530473151740972
"WALKING" 18 "tBodyGyroMag-mean()" -0.744997704182692
"WALKING" 21 "tBodyGyroMag-mean()" -0.603274234879085
"WALKING" 22 "tBodyGyroMag-mean()" -0.637666108456075
"WALKING" 23 "tBodyGyroMag-mean()" -0.544207964433387
"WALKING" 25 "tBodyGyroMag-mean()" -0.662209021674009
"WALKING_DOWNSTAIRS" 18 "tBodyGyroMag-mean()" -0.674386287884615
"WALKING_DOWNSTAIRS" 20 "tBodyGyroMag-mean()" -0.667928326815151
"WALKING_DOWNSTAIRS" 25 "tBodyGyroMag-mean()" -0.580238326164286
"WALKING_DOWNSTAIRS" 26 "tBodyGyroMag-mean()" -0.694597662936224
"WALKING_DOWNSTAIRS" 27 "tBodyGyroMag-mean()" -0.694016019806117
"WALKING_DOWNSTAIRS" 28 "tBodyGyroMag-mean()" -0.900563491666667
"WALKING_UPSTAIRS" 20 "tBodyGyroMag-mean()" -0.0737311025044444
"WALKING_UPSTAIRS" 24 "tBodyGyroMag-mean()" -0.682447212750656
"WALKING_UPSTAIRS" 28 "tBodyGyroMag-mean()" -0.622316402677457
"WALKING_UPSTAIRS" 29 "tBodyGyroMag-mean()" -0.602228993700349
"WALKING_UPSTAIRS" 30 "tBodyGyroMag-mean()" -0.510032754098198
"LAYING" 10 "tBodyGyroMag-std()" -0.548490222929888
"LAYING" 12 "tBodyGyroMag-std()" -0.68485805678325
"LAYING" 13 "tBodyGyroMag-std()" -0.950583752820513
"LAYING" 15 "tBodyGyroMag-std()" -0.590092599221327
"LAYING" 16 "tBodyGyroMag-std()" -0.78482286579235
"LAYING" 17 "tBodyGyroMag-std()" -0.750145260967391
"LAYING" 19 "tBodyGyroMag-std()" -0.610093380740278
"LAYING" 21 "tBodyGyroMag-std()" -0.966090975196078
"SITTING" 4 "tBodyGyroMag-std()" -0.52562316816092
"SITTING" 7 "tBodyGyroMag-std()" -0.523579608066265
"SITTING" 8 "tBodyGyroMag-std()" -0.581422885341281
"SITTING" 9 "tBodyGyroMag-std()" -0.663198385034722
"SITTING" 10 "tBodyGyroMag-std()" -0.740903456258621
"SITTING" 11 "tBodyGyroMag-std()" -0.696771378957911
"SITTING" 14 "tBodyGyroMag-std()" -0.471486714606811
"SITTING" 15 "tBodyGyroMag-std()" -0.829068243247863
"STANDING" 1 "tBodyGyroMag-std()" -0.499839593745821
"STANDING" 2 "tBodyGyroMag-std()" -0.680584887880795
"STANDING" 3 "tBodyGyroMag-std()" -0.674010290979472
"STANDING" 4 "tBodyGyroMag-std()" -0.775247334013043
"STANDING" 5 "tBodyGyroMag-std()" -0.664078383532781
"STANDING" 6 "tBodyGyroMag-std()" -0.579837818063692
"STANDING" 7 "tBodyGyroMag-std()" -0.915581062881356
"WALKING" 13 "tBodyGyroMag-std()" -0.593814475246528
"WALKING" 18 "tBodyGyroMag-std()" -0.795796275384615
"WALKING" 21 "tBodyGyroMag-std()" -0.693040501137908
"WALKING" 22 "tBodyGyroMag-std()" -0.67637856158162
"WALKING" 23 "tBodyGyroMag-std()" -0.541949073660753
"WALKING" 25 "tBodyGyroMag-std()" -0.717390558504846
"WALKING_DOWNSTAIRS" 18 "tBodyGyroMag-std()" -0.749089436589744
"WALKING_DOWNSTAIRS" 20 "tBodyGyroMag-std()" -0.697665905498788
"WALKING_DOWNSTAIRS" 25 "tBodyGyroMag-std()" -0.644944155163187
"WALKING_DOWNSTAIRS" 26 "tBodyGyroMag-std()" -0.751833690215051
"WALKING_DOWNSTAIRS" 27 "tBodyGyroMag-std()" -0.754713306440957
"WALKING_DOWNSTAIRS" 28 "tBodyGyroMag-std()" -0.882077865555556
"WALKING_UPSTAIRS" 20 "tBodyGyroMag-std()" -0.234939556948889
"WALKING_UPSTAIRS" 24 "tBodyGyroMag-std()" -0.742983126606299
"WALKING_UPSTAIRS" 28 "tBodyGyroMag-std()" -0.693152305825723
"WALKING_UPSTAIRS" 29 "tBodyGyroMag-std()" -0.653732301592151
"WALKING_UPSTAIRS" 30 "tBodyGyroMag-std()" -0.573779428671018
"LAYING" 10 "tBodyGyroJerkMag-mean()" -0.699690401348315
"LAYING" 12 "tBodyGyroJerkMag-mean()" -0.77729447821875
"LAYING" 13 "tBodyGyroJerkMag-mean()" -0.983384277692308
"LAYING" 15 "tBodyGyroJerkMag-mean()" -0.759827649526066
"LAYING" 16 "tBodyGyroJerkMag-mean()" -0.860446372459016
"LAYING" 17 "tBodyGyroJerkMag-mean()" -0.810438232853261
"LAYING" 19 "tBodyGyroJerkMag-mean()" -0.683436541824444
"LAYING" 21 "tBodyGyroJerkMag-mean()" -0.988289597843137
"SITTING" 4 "tBodyGyroJerkMag-mean()" -0.686436698735632
"SITTING" 7 "tBodyGyroJerkMag-mean()" -0.649748892682731
"SITTING" 8 "tBodyGyroJerkMag-mean()" -0.673625525658363
"SITTING" 9 "tBodyGyroJerkMag-mean()" -0.7629795809375
"SITTING" 10 "tBodyGyroJerkMag-mean()" -0.787828063189655
"SITTING" 11 "tBodyGyroJerkMag-mean()" -0.826829028481013
"SITTING" 14 "tBodyGyroJerkMag-mean()" -0.700520939854799
"SITTING" 15 "tBodyGyroJerkMag-mean()" -0.887257107264957
"STANDING" 1 "tBodyGyroJerkMag-mean()" -0.639517432642651
"STANDING" 2 "tBodyGyroJerkMag-mean()" -0.746559539039735
"STANDING" 3 "tBodyGyroJerkMag-mean()" -0.784056656246334
"STANDING" 4 "tBodyGyroJerkMag-mean()" -0.869407264695652
"STANDING" 5 "tBodyGyroJerkMag-mean()" -0.707383517582782
"STANDING" 6 "tBodyGyroJerkMag-mean()" -0.621936158532308
"STANDING" 7 "tBodyGyroJerkMag-mean()" -0.980940017118644
"WALKING" 13 "tBodyGyroJerkMag-mean()" -0.676095972034722
"WALKING" 18 "tBodyGyroJerkMag-mean()" -0.879167433125
"WALKING" 21 "tBodyGyroJerkMag-mean()" -0.747660004901961
"WALKING" 22 "tBodyGyroJerkMag-mean()" -0.794681311214953
"WALKING" 23 "tBodyGyroJerkMag-mean()" -0.623412641977151
"WALKING" 25 "tBodyGyroJerkMag-mean()" -0.868947702687225
"WALKING_DOWNSTAIRS" 18 "tBodyGyroJerkMag-mean()" -0.834209954615385
"WALKING_DOWNSTAIRS" 20 "tBodyGyroJerkMag-mean()" -0.791142682693182
"WALKING_DOWNSTAIRS" 25 "tBodyGyroJerkMag-mean()" -0.825537529395604
"WALKING_DOWNSTAIRS" 26 "tBodyGyroJerkMag-mean()" -0.798325916709184
"WALKING_DOWNSTAIRS" 27 "tBodyGyroJerkMag-mean()" -0.823067662473404
"WALKING_DOWNSTAIRS" 28 "tBodyGyroJerkMag-mean()" -0.960689357777778
"WALKING_UPSTAIRS" 20 "tBodyGyroJerkMag-mean()" -0.3699055537
"WALKING_UPSTAIRS" 24 "tBodyGyroJerkMag-mean()" -0.791646550787402
"WALKING_UPSTAIRS" 28 "tBodyGyroJerkMag-mean()" -0.771461998398844
"WALKING_UPSTAIRS" 29 "tBodyGyroJerkMag-mean()" -0.802293906366279
"WALKING_UPSTAIRS" 30 "tBodyGyroJerkMag-mean()" -0.785870931331593
"LAYING" 10 "tBodyGyroJerkMag-std()" -0.746221347921348
"LAYING" 12 "tBodyGyroJerkMag-std()" -0.7863865328125
"LAYING" 13 "tBodyGyroJerkMag-std()" -0.97434648974359
"LAYING" 15 "tBodyGyroJerkMag-std()" -0.801174265687204
"LAYING" 16 "tBodyGyroJerkMag-std()" -0.87480016568306
"LAYING" 17 "tBodyGyroJerkMag-std()" -0.825255969701087
"LAYING" 19 "tBodyGyroJerkMag-std()" -0.7255986988425
"LAYING" 21 "tBodyGyroJerkMag-std()" -0.987168339509804
"SITTING" 4 "tBodyGyroJerkMag-std()" -0.733322662413793
"SITTING" 7 "tBodyGyroJerkMag-std()" -0.582982689132932
"SITTING" 8 "tBodyGyroJerkMag-std()" -0.715838385516014
"SITTING" 9 "tBodyGyroJerkMag-std()" -0.786176892048611
"SITTING" 10 "tBodyGyroJerkMag-std()" -0.8035018775
"SITTING" 11 "tBodyGyroJerkMag-std()" -0.866905012626582
"SITTING" 14 "tBodyGyroJerkMag-std()" -0.727023009383901
"SITTING" 15 "tBodyGyroJerkMag-std()" -0.901945432051282
"STANDING" 1 "tBodyGyroJerkMag-std()" -0.652050770910663
"STANDING" 2 "tBodyGyroJerkMag-std()" -0.740088733655629
"STANDING" 3 "tBodyGyroJerkMag-std()" -0.80366136372434
"STANDING" 4 "tBodyGyroJerkMag-std()" -0.886122729173913
"STANDING" 5 "tBodyGyroJerkMag-std()" -0.734187493344371
"STANDING" 6 "tBodyGyroJerkMag-std()" -0.644474485460492
"STANDING" 7 "tBodyGyroJerkMag-std()" -0.974691638135593
"WALKING" 13 "tBodyGyroJerkMag-std()" -0.676537708217014
"WALKING" 18 "tBodyGyroJerkMag-std()" -0.908561989326923
"WALKING" 21 "tBodyGyroJerkMag-std()" -0.769730420098039
"WALKING" 22 "tBodyGyroJerkMag-std()" -0.82649344800623
"WALKING" 23 "tBodyGyroJerkMag-std()" -0.573942888021613
"WALKING" 25 "tBodyGyroJerkMag-std()" -0.890089247444934
"WALKING_DOWNSTAIRS" 18 "tBodyGyroJerkMag-std()" -0.861903134551282
"WALKING_DOWNSTAIRS" 20 "tBodyGyroJerkMag-std()" -0.769587409686364
"WALKING_DOWNSTAIRS" 25 "tBodyGyroJerkMag-std()" -0.851182419065934
"WALKING_DOWNSTAIRS" 26 "tBodyGyroJerkMag-std()" -0.818279112908163
"WALKING_DOWNSTAIRS" 27 "tBodyGyroJerkMag-std()" -0.837212879564096
"WALKING_DOWNSTAIRS" 28 "tBodyGyroJerkMag-std()" -0.9571008525
"WALKING_UPSTAIRS" 20 "tBodyGyroJerkMag-std()" -0.430991660102222
"WALKING_UPSTAIRS" 24 "tBodyGyroJerkMag-std()" -0.788997850813648
"WALKING_UPSTAIRS" 28 "tBodyGyroJerkMag-std()" -0.789989686763006
"WALKING_UPSTAIRS" 29 "tBodyGyroJerkMag-std()" -0.840156364186047
"WALKING_UPSTAIRS" 30 "tBodyGyroJerkMag-std()" -0.810398514673629
"LAYING" 10 "fBodyAcc-mean()-X" -0.441869880651685
"LAYING" 12 "fBodyAcc-mean()-X" -0.578920210879375
"LAYING" 13 "fBodyAcc-mean()-X" -0.984271615128205
"LAYING" 15 "fBodyAcc-mean()-X" -0.446899242853081
"LAYING" 16 "fBodyAcc-mean()-X" -0.700885147341803
"LAYING" 17 "fBodyAcc-mean()-X" -0.651780423718288
"LAYING" 19 "fBodyAcc-mean()-X" -0.587050355097528
"LAYING" 21 "fBodyAcc-mean()-X" -0.986291030882353
"SITTING" 4 "fBodyAcc-mean()-X" -0.334927219252874
"SITTING" 7 "fBodyAcc-mean()-X" -0.504482546899598
"SITTING" 8 "fBodyAcc-mean()-X" -0.581831414648399
"SITTING" 9 "fBodyAcc-mean()-X" -0.579258404408681
"SITTING" 10 "fBodyAcc-mean()-X" -0.671036756991379
"SITTING" 11 "fBodyAcc-mean()-X" -0.619524028324684
"SITTING" 14 "fBodyAcc-mean()-X" -0.619513271851703
"SITTING" 15 "fBodyAcc-mean()-X" -0.830611793846154
"STANDING" 1 "fBodyAcc-mean()-X" -0.531895161258213
"STANDING" 2 "fBodyAcc-mean()-X" -0.57377091142947
"STANDING" 3 "fBodyAcc-mean()-X" -0.625733289873607
"STANDING" 4 "fBodyAcc-mean()-X" -0.739969365652174
"STANDING" 5 "fBodyAcc-mean()-X" -0.55123770513245
"STANDING" 6 "fBodyAcc-mean()-X" -0.506174926221538
"STANDING" 7 "fBodyAcc-mean()-X" -0.966632588135593
"WALKING" 13 "fBodyAcc-mean()-X" -0.592037723774653
"WALKING" 18 "fBodyAcc-mean()-X" -0.744749031875
"WALKING" 21 "fBodyAcc-mean()-X" -0.595884452564706
"WALKING" 22 "fBodyAcc-mean()-X" -0.594929652065732
"WALKING" 23 "fBodyAcc-mean()-X" -0.599080886430645
"WALKING" 25 "fBodyAcc-mean()-X" -0.774267242951542
"WALKING_DOWNSTAIRS" 18 "fBodyAcc-mean()-X" -0.673532741602564
"WALKING_DOWNSTAIRS" 20 "fBodyAcc-mean()-X" -0.726893238715909
"WALKING_DOWNSTAIRS" 25 "fBodyAcc-mean()-X" -0.716174111593407
"WALKING_DOWNSTAIRS" 26 "fBodyAcc-mean()-X" -0.65109030186199
"WALKING_DOWNSTAIRS" 27 "fBodyAcc-mean()-X" -0.681454795855319
"WALKING_DOWNSTAIRS" 28 "fBodyAcc-mean()-X" -0.972973894444444
"WALKING_UPSTAIRS" 20 "fBodyAcc-mean()-X" -0.277501546856667
"WALKING_UPSTAIRS" 24 "fBodyAcc-mean()-X" -0.707613779580052
